like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,chain
-7.16,0.3052,0.638,0.4514,0.02223,18.02,0.4177,0.00582,7.31e-05,9e-07,0.0,0.0,0.0,0.0,0.0,0.002897,0.5703,4.383,5.293,4.0
-16.6,0.3457,0.5615,0.4983,0.00938,20.84,0.421,0.004677,4.58e-05,4e-07,0.0,0.0,0.0,0.0,0.0,0.0006447,0.3682,5.258,9.14,0.0
-7.05,0.3342,0.6626,0.4744,0.01779,20.34,0.7554,0.01727,0.000358,7.2e-06,1e-07,0.0,0.0,0.0,0.0,0.001623,0.3704,3.717,6.277,1.0
-18.48,0.3223,0.681,0.4998,0.01662,16.12,0.3174,0.003914,4.39e-05,5e-07,0.0,0.0,0.0,0.0,3.6e-07,0.01472,1.418,6.543,5.332,2.0
-2.832,0.3357,0.4888,0.4902,0.01689,19.3,0.1931,0.000951,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000202,0.2546,4.613,7.418,3.0
19.95,0.3137,0.6753,0.4583,0.0159,19.12,0.6064,0.01197,0.0002148,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.003782,0.628,4.863,6.562,4.0
-16.8,0.3286,0.5815,0.4736,0.00877,20.84,0.4768,0.006153,7.04e-05,8e-07,0.0,0.0,0.0,0.0,0.0,0.000904,0.4138,5.383,9.18,0.0
-14.92,0.323,0.579,0.4656,0.01002,20.7,0.4617,0.00579,6.44e-05,7e-07,0.0,0.0,0.0,0.0,0.0,0.0008583,0.3994,5.203,8.805,1.0
21.44,0.3418,0.678,0.4998,0.01662,19.03,0.605,0.01201,0.0002168,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.003897,0.628,4.78,6.383,2.0
19.44,0.3281,0.6587,0.4785,0.01689,19.19,0.571,0.01041,0.0001719,2.74e-06,6e-08,0.0,0.0,0.0,0.0,0.00292,0.561,4.656,6.434,3.0
16.62,0.3071,0.6626,0.4482,0.0159,19.23,0.581,0.010796,0.0001819,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003168,0.59,4.824,6.633,4.0
-15.7,0.3472,0.58,0.4998,0.0096,20.81,0.4731,0.00606,6.88e-05,8e-07,0.0,0.0,0.0,0.0,0.0,0.000851,0.3972,5.215,8.93,0.0
-14.59,0.3342,0.6626,0.4878,0.02841,18.05,0.5103,0.00889,0.0001403,2.15e-06,6e-08,0.0,0.0,0.0,0.0,0.002504,0.4348,3.326,4.277,1.0
-29.81,0.3022,0.609,0.4998,0.01662,12.36,0.08154,0.0003133,1.1e-06,0.0,0.0,0.0,0.0,0.0,4e-07,0.03256,2.797,8.01,3.29,2.0
-27.14,0.3638,0.5938,0.475,0.0116,25.38,1.337,0.04034,0.001082,2.795e-05,7e-07,0.0,0.0,0.0,0.0,7.92e-05,0.0688,1.825,6.61,3.0
-14.56,0.3232,0.5967,0.4666,0.00976,20.62,0.506,0.007122,8.94e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.001153,0.443,5.3,8.75,4.0
-15.96,0.3484,0.5894,0.4983,0.00982,21.12,0.5356,0.00773,9.92e-05,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.000827,0.3694,4.914,8.805,0.0
19.94,0.3281,0.6626,0.4785,0.01688,19.17,0.5806,0.01082,0.0001829,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003061,0.5693,4.66,6.414,1.0
-7.457,0.333,0.678,0.4998,0.01659,17.73,0.4546,0.00728,0.000106,1.5e-06,0.0,0.0,0.0,0.0,1e-07,0.00705,0.916,5.625,6.05,2.0
-19.14,0.3357,0.674,0.4624,0.00966,22.5,1.135,0.03564,0.001017,2.813e-05,8e-07,0.0,0.0,0.0,0.0,0.001094,0.2954,3.695,8.01,3.0
22.38,0.3137,0.6753,0.4583,0.01617,19.11,0.6045,0.01192,0.0002136,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003761,0.6235,4.824,6.496,4.0
-26.11,0.3484,0.5923,0.4614,0.01026,24.95,1.1875,0.0323,0.000781,1.82e-05,4e-07,0.0,0.0,0.0,0.0,0.00011384,0.0916,2.23,7.37,0.0
18.77,0.3281,0.6597,0.4785,0.01637,19.23,0.575,0.01056,0.0001755,2.8e-06,6e-08,0.0,0.0,0.0,0.0,0.002981,0.5703,4.73,6.547,1.0
21.02,0.3418,0.6543,0.4998,0.01662,19.1,0.544,0.00946,0.0001489,2.26e-06,6e-08,0.0,0.0,0.0,0.0,0.002972,0.58,4.79,6.492,2.0
-12.4,0.341,0.619,0.4888,0.011185,20.77,0.603,0.010315,0.0001581,2.3e-06,6e-08,0.0,0.0,0.0,0.0,0.001305,0.4229,4.832,8.195,3.0
-6.37,0.3213,0.6753,0.4565,0.01617,20.4,0.802,0.01962,0.0004365,9.4e-06,2e-07,0.0,0.0,0.0,0.0,0.001991,0.41,3.938,6.582,4.0
-28.31,0.367,0.588,0.4749,0.0104,25.97,1.431,0.04483,0.001247,3.34e-05,9e-07,0.0,0.0,0.0,0.0,5.764e-05,0.05734,1.683,6.617,0.0
-5.727,0.313,0.6597,0.4685,0.01637,17.92,0.4304,0.006348,8.476e-05,1.1e-06,0.0,0.0,0.0,0.0,6e-08,0.005466,0.8403,5.598,6.223,1.0
-11.73,0.3296,0.6543,0.492,0.02347,17.45,0.4045,0.005726,7.33e-05,9e-07,0.0,0.0,0.0,0.0,6e-08,0.004173,0.6626,4.45,4.91,2.0
-26.33,0.3638,0.6523,0.4683,0.01733,24.45,1.728,0.07446,0.002901,0.0001095,4.1e-06,2e-07,0.0,0.0,0.0,0.0001409,0.0698,1.45,4.926,3.0
-4.98,0.3137,0.6753,0.4468,0.01651,20.27,0.78,0.01869,0.0004075,8.64e-06,2e-07,0.0,0.0,0.0,0.0,0.002096,0.4224,3.975,6.508,4.0
-28.31,0.367,0.588,0.4749,0.010414,25.97,1.431,0.04483,0.001248,3.344e-05,9e-07,0.0,0.0,0.0,0.0,5.764e-05,0.05728,1.682,6.613,0.0
19.2,0.3044,0.6772,0.4434,0.01602,19.25,0.6294,0.01283,0.0002381,4.3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003609,0.6035,4.754,6.547,1.0
-13.85,0.3496,0.653,0.4875,0.01675,21.33,0.8726,0.02179,0.0004916,1.07e-05,2.4e-07,0.0,0.0,0.0,0.0,0.0009556,0.2737,3.29,6.465,2.0
-6.68,0.3467,0.674,0.4922,0.01689,20.39,0.7974,0.0194,0.0004287,9.2e-06,2e-07,0.0,0.0,0.0,0.0,0.001887,0.3948,3.828,6.426,3.0
-21.12,0.3125,0.678,0.4192,0.015465,22.89,1.371,0.0513,0.001747,5.776e-05,1.9e-06,6e-08,0.0,0.0,0.0,0.0005627,0.17,2.432,6.1,4.0
-16.64,0.317,0.609,0.451,0.00935,21.36,0.629,0.01079,0.0001653,2.44e-06,6e-08,0.0,0.0,0.0,0.0,0.000983,0.3765,4.805,8.805,0.0
-24.73,0.317,0.679,0.4126,0.01602,23.89,1.729,0.0782,0.003216,0.0001285,5.07e-06,2e-07,0.0,0.0,0.0,0.000285,0.10333,1.777,5.37,1.0
-25.95,0.3633,0.6543,0.4692,0.0173,24.31,1.689,0.07166,0.002752,0.00010234,3.76e-06,1e-07,0.0,0.0,0.0,0.0001581,0.07526,1.515,5.01,2.0
8.69,0.3435,0.672,0.4973,0.01703,19.47,0.649,0.013435,0.0002527,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.002903,0.5283,4.42,6.38,3.0
3.719,0.3176,0.679,0.4583,0.01531,19.75,0.7007,0.01555,0.000314,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.003036,0.54,4.555,6.754,4.0
-15.56,0.3145,0.609,0.451,0.00935,20.97,0.5796,0.00933,0.0001342,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.001188,0.427,5.117,8.805,0.0
18.83,0.3281,0.6597,0.4785,0.01639,19.23,0.575,0.01057,0.0001757,2.86e-06,6e-08,0.0,0.0,0.0,0.0,0.002977,0.57,4.727,6.543,1.0
-24.47,0.3599,0.6914,0.467,0.02293,23.03,1.701,0.07935,0.00338,0.00014,5.7e-06,2.4e-07,0.0,0.0,0.0,0.0002797,0.0893,1.43,4.15,2.0
-17.1,0.3357,0.682,0.4624,0.02394,20.88,1.014,0.03087,0.0008554,2.3e-05,6e-07,0.0,0.0,0.0,0.0,0.00092,0.215,2.42,4.83,3.0
15.586,0.3074,0.6636,0.4485,0.01576,19.25,0.584,0.010925,0.0001853,3.04e-06,6e-08,0.0,0.0,0.0,6e-08,0.003218,0.5938,4.844,6.66,4.0
-14.875,0.3027,0.609,0.451,0.009094,18.89,0.3748,0.004326,4.47e-05,4e-07,0.0,0.0,0.0,0.0,0.0,0.003078,0.794,6.83,8.43,0.0
-5.305,0.3281,0.6577,0.4907,0.01707,17.9,0.429,0.006294,8.36e-05,1.1e-06,0.0,0.0,0.0,0.0,6e-08,0.00517,0.809,5.45,6.09,1.0
21.02,0.3418,0.6543,0.4998,0.01662,19.1,0.544,0.00946,0.0001489,2.26e-06,6e-08,0.0,0.0,0.0,0.0,0.002972,0.58,4.79,6.492,2.0
18.2,0.3235,0.687,0.4731,0.01672,18.97,0.6245,0.01294,0.0002444,4.5e-06,6e-08,0.0,0.0,0.0,6e-08,0.004326,0.6484,4.777,6.312,3.0
14.01,0.3062,0.661,0.4465,0.01567,19.27,0.5806,0.01075,0.0001804,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003122,0.589,4.85,6.695,4.0
-14.66,0.3362,0.609,0.4998,0.009094,19.02,0.385,0.00454,4.786e-05,5e-07,0.0,0.0,0.0,0.0,0.0,0.00291,0.7666,6.727,8.48,0.0
-8.59,0.3276,0.686,0.4702,0.02296,19.22,0.705,0.01627,0.0003421,7e-06,1e-07,0.0,0.0,0.0,6e-08,0.002491,0.421,3.482,5.152,1.0
-3.525,0.3152,0.6543,0.4507,0.01662,20.16,0.6846,0.0142,0.0002663,4.8e-06,6e-08,0.0,0.0,0.0,0.0,0.0017805,0.4143,4.08,6.59,2.0
-7.938,0.3167,0.6704,0.4553,0.02284,19.23,0.654,0.01377,0.0002637,4.9e-06,1e-07,0.0,0.0,0.0,0.0,0.002155,0.408,3.525,5.23,3.0
21.6,0.3074,0.695,0.4487,0.01646,19.08,0.6636,0.01462,0.000294,5.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.004467,0.6445,4.734,6.355,4.0
-24.53,0.3362,0.609,0.451,0.0096,24.28,1.138,0.03108,0.0007586,1.79e-05,4e-07,0.0,0.0,0.0,0.0,0.0002162,0.1318,2.682,7.824,0.0
20.92,0.3281,0.6826,0.4785,0.01672,19.12,0.634,0.013176,0.0002494,4.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.003841,0.6104,4.68,6.36,1.0
-8.57,0.3413,0.6914,0.4917,0.02316,19.03,0.695,0.01602,0.0003371,6.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00284,0.4485,3.549,5.09,2.0
20.2,0.3357,0.6787,0.4902,0.01689,19.06,0.613,0.01232,0.0002253,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003788,0.6133,4.703,6.33,3.0
-4.035,0.321,0.6753,0.4583,0.01584,20.23,0.768,0.01816,0.0003905,8.17e-06,2e-07,0.0,0.0,0.0,0.0,0.002235,0.4443,4.125,6.664,4.0
-15.44,0.3362,0.609,0.4998,0.00863,19.06,0.3867,0.00457,4.83e-05,5e-07,0.0,0.0,0.0,0.0,0.0,0.002937,0.7754,6.82,8.62,0.0
18.16,0.3281,0.6616,0.4802,0.01717,18.98,0.5547,0.009964,0.0001621,2.56e-06,6e-08,0.0,0.0,0.0,6e-08,0.003258,0.5938,4.734,6.33,1.0
-22.06,0.3638,0.59,0.4998,0.00973,23.27,0.826,0.01671,0.0003004,5.2e-06,6e-08,0.0,0.0,0.0,0.0,0.0002904,0.1813,3.373,8.45,2.0
19.75,0.3218,0.6665,0.4707,0.01689,19.0,0.5693,0.01054,0.000177,2.86e-06,6e-08,0.0,0.0,0.0,6e-08,0.00347,0.6074,4.77,6.367,3.0
20.3,0.32,0.6914,0.466,0.016,19.23,0.672,0.01483,0.0002987,5.84e-06,1e-07,0.0,0.0,0.0,6e-08,0.004147,0.6255,4.73,6.49,4.0
-21.5,0.348,0.585,0.4822,0.008995,22.92,0.742,0.01361,0.0002216,3.46e-06,6e-08,0.0,0.0,0.0,0.0,0.000344,0.211,3.758,8.86,0.0
21.06,0.3215,0.69,0.468,0.01614,19.22,0.6655,0.01455,0.0002902,5.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004097,0.623,4.723,6.465,1.0
16.6,0.3354,0.642,0.4917,0.01666,18.98,0.4976,0.00787,0.0001123,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.00273,0.5786,4.87,6.516,2.0
-20.34,0.3218,0.6665,0.4707,0.004234,20.23,0.646,0.01274,0.000228,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00447,0.834,6.973,9.914,3.0
-19.6,0.338,0.6606,0.4583,0.01617,22.5,1.159,0.03674,0.001054,2.93e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0005703,0.1853,2.625,6.223,4.0
-24.66,0.3362,0.609,0.4512,0.009094,24.31,1.14,0.0311,0.0007586,1.79e-05,4e-07,0.0,0.0,0.0,0.0,0.0002208,0.1345,2.734,7.977,0.0
17.39,0.3215,0.6694,0.468,0.01614,19.28,0.61,0.01194,0.0002123,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003254,0.582,4.723,6.562,1.0
-13.664,0.3499,0.6543,0.4878,0.01732,21.25,0.872,0.02185,0.0004954,1.09e-05,2.4e-07,0.0,0.0,0.0,0.0,0.0009694,0.2727,3.24,6.332,2.0
5.184,0.302,0.6846,0.4358,0.01653,19.64,0.7124,0.01622,0.0003366,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.003103,0.5283,4.375,6.45,3.0
-19.44,0.3381,0.6753,0.4583,0.01617,22.42,1.232,0.04224,0.001315,3.976e-05,1.2e-06,6e-08,0.0,0.0,0.0,0.000678,0.1952,2.625,6.14,4.0
-14.555,0.3367,0.609,0.4998,0.009094,19.08,0.3904,0.00465,4.953e-05,5.4e-07,0.0,0.0,0.0,0.0,0.0,0.002829,0.753,6.676,8.5,0.0
-17.53,0.3394,0.621,0.468,0.01614,22.1,0.855,0.01955,0.0004008,7.9e-06,2e-07,0.0,0.0,0.0,0.0,0.0004766,0.1995,2.982,6.652,1.0
18.03,0.3418,0.6543,0.4998,0.01733,19.03,0.54,0.00936,0.0001469,2.2e-06,6e-08,0.0,0.0,0.0,0.0,0.00293,0.57,4.684,6.332,2.0
-9.586,0.307,0.6665,0.44,0.02371,19.3,0.6567,0.01382,0.0002637,4.9e-06,6e-08,0.0,0.0,0.0,0.0,0.001894,0.3767,3.36,5.094,3.0
22.38,0.3137,0.6753,0.4583,0.01617,19.11,0.6045,0.01192,0.0002136,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003761,0.6235,4.824,6.496,4.0
-26.7,0.357,0.5967,0.471,0.00883,25.22,1.263,0.0363,0.0009294,2.295e-05,5.4e-07,0.0,0.0,0.0,0.0,0.0001171,0.0923,2.26,7.63,0.0
-5.445,0.329,0.6816,0.468,0.01683,20.27,0.807,0.02014,0.0004578,1.013e-05,2.4e-07,0.0,0.0,0.0,0.0,0.002165,0.4194,3.898,6.406,1.0
-7.48,0.3225,0.69,0.465,0.02258,19.06,0.6895,0.01575,0.0003278,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.002878,0.4583,3.633,5.2,2.0
-4.098,0.3218,0.6665,0.459,0.01695,20.16,0.734,0.01651,0.000337,6.7e-06,1e-07,0.0,0.0,0.0,0.0,0.001963,0.4172,3.98,6.453,3.0
-7.043,0.301,0.6562,0.4316,0.02211,19.45,0.6333,0.01263,0.0002277,4e-06,6e-08,0.0,0.0,0.0,0.0,0.001761,0.3823,3.541,5.426,4.0
-15.305,0.3298,0.616,0.4895,0.0085,19.19,0.4133,0.005234,5.93e-05,6.6e-07,0.0,0.0,0.0,0.0,0.0,0.003086,0.7744,6.75,8.65,0.0
-4.082,0.3215,0.69,0.4797,0.01614,18.06,0.515,0.009285,0.0001525,2.44e-06,6e-08,0.0,0.0,0.0,1e-07,0.00702,0.88,5.492,6.2,1.0
-14.48,0.3337,0.697,0.4998,0.02477,17.14,0.4707,0.00821,0.0001307,2e-06,6e-08,0.0,0.0,0.0,2e-07,0.006775,0.7544,4.31,4.523,2.0
-20.12,0.3118,0.6665,0.4211,0.01689,22.55,1.223,0.04095,0.001245,3.67e-05,1.1e-06,6e-08,0.0,0.0,0.0,0.00055,0.1742,2.475,5.973,3.0
-20.98,0.3137,0.682,0.4204,0.01617,22.78,1.38,0.0524,0.001811,6.08e-05,2e-06,6e-08,0.0,0.0,0.0,0.00058,0.1694,2.383,5.934,4.0
-20.08,0.347,0.606,0.486,0.00828,22.33,0.7417,0.014305,0.0002463,4.1e-06,6e-08,0.0,0.0,0.0,0.0,0.0006413,0.29,4.3,9.07,0.0
-15.016,0.3096,0.652,0.4575,0.008026,19.36,0.519,0.008484,0.0001253,1.8e-06,0.0,0.0,0.0,0.0,6e-08,0.00445,0.843,6.67,8.625,1.0
-15.49,0.3582,0.595,0.4998,0.01662,21.66,0.6733,0.01199,0.0001904,2.9e-06,6e-08,0.0,0.0,0.0,0.0,0.0004172,0.2087,3.217,6.805,2.0
5.28,0.341,0.6665,0.4924,0.01689,19.61,0.652,0.01338,0.0002491,4.53e-06,6e-08,0.0,0.0,0.0,0.0,0.002577,0.5005,4.355,6.445,3.0
17.11,0.334,0.663,0.4875,0.0159,19.2,0.5786,0.010735,0.0001806,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003237,0.5967,4.844,6.63,4.0
-14.766,0.3376,0.631,0.499,0.00848,19.36,0.4658,0.006687,8.63e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.00341,0.7734,6.59,8.625,0.0
1.048,0.326,0.69,0.468,0.01614,19.86,0.7646,0.0186,0.0004122,8.9e-06,2e-07,0.0,0.0,0.0,6e-08,0.003004,0.5083,4.285,6.523,1.0
16.6,0.3354,0.642,0.4917,0.01665,18.98,0.498,0.00788,0.0001125,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.00273,0.5786,4.875,6.52,2.0
14.07,0.3389,0.6367,0.4973,0.01727,18.88,0.4749,0.00717,9.76e-05,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0026,0.5693,4.83,6.39,3.0
-12.31,0.31,0.656,0.4578,0.009346,19.31,0.5317,0.00895,0.0001363,2e-06,0.0,0.0,0.0,0.0,6e-08,0.00434,0.804,6.336,8.24,4.0
-14.94,0.3096,0.652,0.4575,0.008064,19.34,0.5186,0.00847,0.000125,1.8e-06,0.0,0.0,0.0,0.0,6e-08,0.00445,0.843,6.664,8.61,0.0
-20.52,0.3467,0.6514,0.468,0.01723,22.66,1.158,0.03604,0.001013,2.76e-05,7e-07,0.0,0.0,0.0,0.0,0.0004346,0.1586,2.408,5.957,1.0
21.33,0.3418,0.6787,0.4998,0.01662,19.02,0.607,0.0121,0.0002196,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.00393,0.6294,4.78,6.38,2.0
13.57,0.3389,0.619,0.4973,0.01733,18.9,0.434,0.005875,7.12e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0,0.00208,0.5337,4.824,6.465,3.0
-12.87,0.3137,0.636,0.4583,0.02719,18.19,0.4521,0.00675,9.066e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.001903,0.4133,3.47,4.547,4.0
-14.87,0.3096,0.652,0.4575,0.00811,19.34,0.518,0.00846,0.0001249,1.8e-06,0.0,0.0,0.0,0.0,6e-08,0.004448,0.842,6.656,8.6,0.0
-16.38,0.3215,0.69,0.467,0.006527,20.27,0.7476,0.0174,0.0003695,7.6e-06,2e-07,0.0,0.0,0.0,6e-08,0.004753,0.77,6.215,9.06,1.0
-24.45,0.3125,0.6787,0.4998,0.01662,14.55,0.2141,0.00197,1.65e-05,1e-07,0.0,0.0,0.0,0.0,8.3e-07,0.0279,2.06,7.223,4.445,2.0
-4.62,0.3389,0.619,0.4849,0.01733,20.2,0.575,0.00965,0.0001451,2.1e-06,6e-08,0.0,0.0,0.0,0.0,0.001117,0.3547,3.977,6.61,3.0
10.17,0.3108,0.617,0.456,0.01617,19.03,0.437,0.0059,7.135e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0,0.00206,0.5415,4.977,6.746,4.0
-14.09,0.3333,0.655,0.4924,0.008484,19.31,0.5254,0.00873,0.0001312,1.9e-06,0.0,0.0,0.0,0.0,6e-08,0.00454,0.8384,6.566,8.48,0.0
-1.428,0.3147,0.6675,0.468,0.01614,18.27,0.4824,0.00788,0.0001169,1.67e-06,0.0,0.0,0.0,0.0,6e-08,0.005157,0.7876,5.414,6.34,1.0
-20.4,0.3418,0.6787,0.471,0.007515,22.69,1.177,0.03818,0.001126,3.23e-05,9e-07,0.0,0.0,0.0,0.0,0.001233,0.321,3.967,8.61,2.0
-7.797,0.3225,0.636,0.4688,0.0238,18.75,0.496,0.00787,0.0001125,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.001797,0.4146,3.7,5.152,3.0
22.38,0.3137,0.6753,0.4583,0.01617,19.11,0.6045,0.01192,0.0002136,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003761,0.6235,4.824,6.496,4.0
-16.78,0.3333,0.655,0.4697,0.00905,21.64,0.857,0.02075,0.0004542,9.66e-06,2e-07,0.0,0.0,0.0,0.0,0.001481,0.3984,4.547,8.54,0.0
14.14,0.3215,0.6543,0.468,0.01614,19.33,0.5703,0.01028,0.0001675,2.6e-06,6e-08,0.0,0.0,0.0,0.0,0.002731,0.5527,4.723,6.633,1.0
-18.06,0.365,0.6543,0.4998,0.01662,22.12,1.043,0.03001,0.000782,1.97e-05,5e-07,0.0,0.0,0.0,0.0,0.0006394,0.2059,2.805,6.285,2.0
17.12,0.3218,0.6284,0.4707,0.01694,19.08,0.4744,0.007015,9.32e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.002193,0.5312,4.77,6.54,3.0
6.504,0.3137,0.6753,0.4626,0.01617,18.64,0.547,0.009995,0.000166,2.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.004654,0.7153,5.133,6.406,4.0
-23.45,0.3538,0.6436,0.4756,0.008965,23.86,1.2705,0.0409,0.001187,3.34e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0004158,0.1744,2.94,7.9,0.0
-10.13,0.33,0.686,0.4753,0.02428,18.95,0.675,0.015114,0.0003083,6.14e-06,1e-07,0.0,0.0,0.0,6e-08,0.00261,0.427,3.424,4.914,1.0
-15.4,0.3513,0.6787,0.4856,0.01662,21.55,1.047,0.0318,0.000879,2.36e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001098,0.2676,3.098,6.29,2.0
13.38,0.3152,0.616,0.4624,0.01697,18.95,0.4304,0.005737,6.855e-05,8e-07,0.0,0.0,0.0,0.0,0.0,0.002005,0.53,4.867,6.566,3.0
15.78,0.3335,0.6646,0.4893,0.01617,18.95,0.5537,0.00998,0.0001631,2.56e-06,6e-08,0.0,0.0,0.0,6e-08,0.00363,0.636,4.95,6.516,4.0
-21.2,0.3606,0.658,0.4924,0.0089,23.06,1.166,0.03613,0.001015,2.76e-05,7e-07,0.0,0.0,0.0,0.0,0.0007453,0.245,3.469,8.17,0.0
11.016,0.3215,0.69,0.468,0.01486,19.34,0.6743,0.01483,0.0002975,5.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.0042,0.643,4.906,6.758,1.0
16.14,0.3418,0.6616,0.4998,0.01582,19.12,0.563,0.01019,0.0001674,2.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003332,0.6123,4.92,6.633,2.0
17.8,0.3281,0.6406,0.4788,0.0169,19.2,0.52,0.00849,0.0001249,1.8e-06,0.0,0.0,0.0,0.0,0.0,0.002396,0.5327,4.68,6.508,3.0
-9.16,0.3022,0.6753,0.4346,0.02362,19.14,0.661,0.01423,0.0002785,5.3e-06,1e-07,0.0,0.0,0.0,0.0,0.002256,0.4084,3.45,5.074,4.0
-14.76,0.3333,0.6304,0.4924,0.008484,19.36,0.4644,0.00664,8.54e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.00339,0.7725,6.59,8.625,0.0
-12.82,0.341,0.69,0.4978,0.00844,19.84,0.7,0.0156,0.0003169,6.26e-06,1e-07,0.0,0.0,0.0,6e-08,0.005054,0.783,6.05,8.44,1.0
18.53,0.3298,0.692,0.4827,0.01599,18.98,0.6377,0.01355,0.0002627,4.95e-06,1e-07,0.0,0.0,0.0,6e-08,0.00471,0.6777,4.906,6.45,2.0
-8.875,0.3247,0.6406,0.4692,0.02419,18.98,0.5376,0.00917,0.0001411,2.1e-06,6e-08,0.0,0.0,0.0,0.0,0.00164,0.381,3.502,5.09,3.0
-15.34,0.3137,0.6753,0.4338,0.01617,21.58,1.03,0.03065,0.0008287,2.176e-05,5.4e-07,0.0,0.0,0.0,0.0,0.0010805,0.2703,3.156,6.414,4.0
-15.23,0.3333,0.6304,0.4924,0.00822,19.39,0.4656,0.006668,8.583e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.003408,0.7773,6.64,8.71,0.0
-9.22,0.3171,0.6987,0.4565,0.02344,19.0,0.7183,0.01727,0.0003796,8.1e-06,2e-07,0.0,0.0,0.0,6e-08,0.003017,0.452,3.504,5.016,1.0
18.53,0.3298,0.692,0.4827,0.01599,18.98,0.6377,0.01355,0.0002627,4.95e-06,1e-07,0.0,0.0,0.0,6e-08,0.00471,0.6777,4.906,6.45,2.0
-12.29,0.331,0.589,0.487,0.010376,19.48,0.3816,0.004253,4.214e-05,4e-07,0.0,0.0,0.0,0.0,0.0,0.001676,0.5845,6.05,8.414,3.0
13.72,0.315,0.6816,0.4617,0.01542,19.03,0.6074,0.012146,0.000221,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00435,0.6753,5.027,6.62,4.0
-14.99,0.3333,0.5806,0.4888,0.009125,19.78,0.3809,0.00413,3.976e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.001409,0.554,6.145,8.89,0.0
12.81,0.3228,0.667,0.4712,0.01536,19.23,0.591,0.01122,0.0001934,3.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.00343,0.6133,4.926,6.734,1.0
-12.96,0.3347,0.692,0.4924,0.008415,19.47,0.6523,0.01383,0.0002675,5e-06,1e-07,0.0,0.0,0.0,1e-07,0.006138,0.8813,6.363,8.34,2.0
-14.62,0.3281,0.532,0.4849,0.01023,19.23,0.2485,0.001696,1.01e-05,6e-08,0.0,0.0,0.0,0.0,0.0,0.0007668,0.4856,6.273,8.78,3.0
17.73,0.3193,0.634,0.4673,0.01685,19.06,0.4866,0.00743,0.0001021,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.00237,0.5454,4.793,6.53,4.0
-12.66,0.3333,0.5806,0.4888,0.01035,19.66,0.3762,0.004055,3.874e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.001374,0.537,5.92,8.516,0.0
-9.05,0.3174,0.69,0.468,0.02283,18.0,0.545,0.010414,0.0001816,3.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.004765,0.634,4.2,5.023,1.0
22.02,0.3418,0.663,0.4998,0.0166,19.06,0.566,0.01035,0.0001717,2.74e-06,6e-08,0.0,0.0,0.0,6e-08,0.003296,0.598,4.79,6.453,2.0
